facility_id,tech_scenario,capex,change_in_electricity_demand_kwh,heat_mmbtu,facility_name,state,fuels,ng_dum,biomass_dum,propane_dum,bituminous_dum,anthracite_dum,coalcoake_dum,distillate_dum,tires_dum,wood_dum,naics_code,county_fips,subregion,latitude,longitude,elec_price,ng_price,r,t,ngboiler_om_best,ngboiler_om_worst,eboiler_om_best,eboiler_om_worst,hthp_om_best,hthp_om_worst
1001244,Scenario1,14323621.783476185,2976336993.969077,10155683.37730871,procter & gamble paper products,PA,"['Wood and Wood Residuals (dry basis)', 'Natural Gas (Weighted U.S. Average)']",1,0,0,0,0,0,0,0,0,322120,42131,RFCE,41.573,-76.0426,0.0784,9.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001244,Scenario2,241827380.75998747,1306335081.5948095,10155683.37730871,procter & gamble paper products,PA,"['Wood and Wood Residuals (dry basis)', 'Natural Gas (Weighted U.S. Average)']",1,0,0,0,0,0,0,0,0,322120,42131,RFCE,41.573,-76.0426,0.0784,9.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001244,Scenario3,12891259.605128564,2678703294.572169,10155683.37730871,procter & gamble paper products,PA,"['Wood and Wood Residuals (dry basis)', 'Natural Gas (Weighted U.S. Average)']",1,0,0,0,0,0,0,0,0,322120,42131,RFCE,41.573,-76.0426,0.0784,9.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001244,Scenario4,217644642.6839888,1175701573.4353285,10155683.37730871,procter & gamble paper products,PA,"['Wood and Wood Residuals (dry basis)', 'Natural Gas (Weighted U.S. Average)']",1,0,0,0,0,0,0,0,0,322120,42131,RFCE,41.573,-76.0426,0.0784,9.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001267,Baseline,74647.44966517841,0,367908.0286468149,molson coors - fort worth brewery,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,312120,48439,ERCT,32.644444,-97.319167,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001267,Scenario1,518899.14815735485,107823199.6171127,367908.0286468149,molson coors - fort worth brewery,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,312120,48439,ERCT,32.644444,-97.319167,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001267,Scenario2,8760634.968890408,58452349.38915272,367908.0286468149,molson coors - fort worth brewery,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,312120,48439,ERCT,32.644444,-97.319167,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001267,Scenario3,467009.2333416194,97040879.65540142,367908.0286468149,molson coors - fort worth brewery,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,312120,48439,ERCT,32.644444,-97.319167,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001267,Scenario4,7884571.472001366,52607114.45023745,367908.0286468149,molson coors - fort worth brewery,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,312120,48439,ERCT,32.644444,-97.319167,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001293,Baseline,474229.54203553253,0,3390565.622907311,roquette america inc,IA,"['Bituminous', 'Coal Coke', 'Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,1,0,1,1,0,0,311221,19111,MROW,40.3883,-91.3953,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001293,Scenario1,4782069.094738811,993676695.0106621,3390565.622907311,roquette america inc,IA,"['Bituminous', 'Coal Coke', 'Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,1,0,1,1,0,0,311221,19111,MROW,40.3883,-91.3953,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001293,Scenario2,80736231.46961632,597844291.8364718,3390565.622907311,roquette america inc,IA,"['Bituminous', 'Coal Coke', 'Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,1,0,1,1,0,0,311221,19111,MROW,40.3883,-91.3953,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001293,Scenario3,4303862.18526493,894309025.5095959,3390565.622907311,roquette america inc,IA,"['Bituminous', 'Coal Coke', 'Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,1,0,1,1,0,0,311221,19111,MROW,40.3883,-91.3953,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001293,Scenario4,72662608.32265468,538059862.6528246,3390565.622907311,roquette america inc,IA,"['Bituminous', 'Coal Coke', 'Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,1,0,1,1,0,0,311221,19111,MROW,40.3883,-91.3953,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001663,Baseline,145785.35096672084,0,822104.731431261,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",1,0,0,1,0,0,0,0,0,311942,26101,RFCM,44.24073,-86.31005,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001663,Scenario1,1159500.2327207446,240935113.2926223,822104.731431261,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",1,0,0,1,0,0,0,0,0,311942,26101,RFCM,44.24073,-86.31005,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001663,Scenario2,19575977.955025565,148258452.2333102,822104.731431261,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",1,0,0,1,0,0,0,0,0,311942,26101,RFCM,44.24073,-86.31005,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001663,Scenario3,1043550.2094486706,216841601.9633601,822104.731431261,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",1,0,0,1,0,0,0,0,0,311942,26101,RFCM,44.24073,-86.31005,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001663,Scenario4,17618380.159523007,133432607.00997919,822104.731431261,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",1,0,0,1,0,0,0,0,0,311942,26101,RFCM,44.24073,-86.31005,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001675,Baseline,289727.10849596903,0,1875926.121372032,tate & lyle sagamore,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18157,RFCW,40.43921,-86.8601,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001675,Scenario1,2645814.68897636,549779675.6314514,1875926.121372032,tate & lyle sagamore,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18157,RFCW,40.43921,-86.8601,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001675,Scenario2,44669598.64505543,330774227.16494673,1875926.121372032,tate & lyle sagamore,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18157,RFCW,40.43921,-86.8601,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001675,Scenario3,2381233.220078724,494801708.0683063,1875926.121372032,tate & lyle sagamore,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18157,RFCW,40.43921,-86.8601,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001675,Scenario4,40202638.780549884,297696804.4484521,1875926.121372032,tate & lyle sagamore,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18157,RFCW,40.43921,-86.8601,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001677,Baseline,186697.85964044667,0,1106539.012438749,kaapa ethanol llc,NE,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,31099,MROW,40.483359,-99.077224,0.0753,4.37,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001677,Scenario1,1560667.629541056,324294572.3721674,1106539.012438749,kaapa ethanol llc,NE,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,31099,MROW,40.483359,-99.077224,0.0753,4.37,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001677,Scenario2,26348934.005238608,178291636.52711558,1106539.012438749,kaapa ethanol llc,NE,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,31099,MROW,40.483359,-99.077224,0.0753,4.37,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001677,Scenario3,1404600.8665869501,291865115.1349507,1106539.012438749,kaapa ethanol llc,NE,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,31099,MROW,40.483359,-99.077224,0.0753,4.37,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001677,Scenario4,23714040.604714744,160462472.8744041,1106539.012438749,kaapa ethanol llc,NE,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,31099,MROW,40.483359,-99.077224,0.0753,4.37,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001678,Baseline,186468.68819504156,0,1104907.65171504,icm biofuels llc,MO,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,29021,SPNO,39.74025,-94.846817,0.079,7.98,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001678,Scenario1,1558366.7509954493,323816467.7393141,1104907.65171504,icm biofuels llc,MO,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,29021,SPNO,39.74025,-94.846817,0.079,7.98,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001678,Scenario2,26310088.003819272,178028782.73712125,1104907.65171504,icm biofuels llc,MO,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,29021,SPNO,39.74025,-94.846817,0.079,7.98,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001678,Scenario3,1402530.075895904,291434820.9653827,1104907.65171504,icm biofuels llc,MO,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,29021,SPNO,39.74025,-94.846817,0.079,7.98,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001678,Scenario4,23679079.203437343,160225904.46340913,1104907.65171504,icm biofuels llc,MO,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,29021,SPNO,39.74025,-94.846817,0.079,7.98,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001680,Baseline,126356.11370534112,0,692327.1767810027,tyson fresh meats,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311611,48375,SPSO,35.258611,-101.642222,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001680,Scenario1,976461.3824796965,202901066.4892876,692327.1767810027,tyson fresh meats,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311611,48375,SPSO,35.258611,-101.642222,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001680,Scenario2,16485711.652254619,121281319.15295075,692327.1767810027,tyson fresh meats,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311611,48375,SPSO,35.258611,-101.642222,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001680,Scenario3,878815.2442317272,182610959.8403589,692327.1767810027,tyson fresh meats,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311611,48375,SPSO,35.258611,-101.642222,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001680,Scenario4,14837140.48702916,109153187.2376557,692327.1767810027,tyson fresh meats,TX,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311611,48375,SPSO,35.258611,-101.642222,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001703,Baseline,68933.76061650965,0,334347.5310968715,tyson fresh meats inc,IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311611,NA,MROW,41.296667,-91.356944,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001703,Scenario1,471565.2705726386,97987588.6904184,334347.5310968715,tyson fresh meats inc,IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311611,NA,MROW,41.296667,-91.356944,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001703,Scenario2,7961491.5810964955,58570732.14357962,334347.5310968715,tyson fresh meats inc,IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311611,NA,MROW,41.296667,-91.356944,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001703,Scenario3,424408.7435153747,88188829.82137656,334347.5310968715,tyson fresh meats inc,IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311611,NA,MROW,41.296667,-91.356944,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001703,Scenario4,7165342.4229868455,52713658.92922165,334347.5310968715,tyson fresh meats inc,IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311611,NA,MROW,41.296667,-91.356944,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001723,Baseline,175745.34395352704,0,1029031.285337354,redfield energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46115,MROW,44.91166,-98.50145,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001723,Scenario1,1451350.380563226,301579299.8572937,1029031.285337354,redfield energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46115,MROW,44.91166,-98.50145,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001723,Scenario2,24503318.11340511,165803166.3032339,1029031.285337354,redfield energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46115,MROW,44.91166,-98.50145,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001723,Scenario3,1306215.3425069037,271421369.8715643,1029031.285337354,redfield energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46115,MROW,44.91166,-98.50145,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001723,Scenario4,22052986.3020646,149222849.67291054,1029031.285337354,redfield energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46115,MROW,44.91166,-98.50145,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001726,Baseline,71739.53884827832,0,350760.6483226536,brown-forman distillery (formerly early times distillers co),KY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,21111,SRTV,38.20874,-85.7925,0.0653,3.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001726,Scenario1,494714.4053669789,102797798.5178138,350760.6483226536,brown-forman distillery (formerly early times distillers co),KY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,21111,SRTV,38.20874,-85.7925,0.0653,3.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001726,Scenario2,8352321.129572375,57683744.43776581,350760.6483226536,brown-forman distillery (formerly early times distillers co),KY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,21111,SRTV,38.20874,-85.7925,0.0653,3.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001726,Scenario3,445242.96483028104,92518018.66603242,350760.6483226536,brown-forman distillery (formerly early times distillers co),KY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,21111,SRTV,38.20874,-85.7925,0.0653,3.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001726,Scenario4,7517089.016615134,51915369.99398923,350760.6483226536,brown-forman distillery (formerly early times distillers co),KY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,21111,SRTV,38.20874,-85.7925,0.0653,3.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001733,Baseline,157633.4739332271,0,903003.3923859781,international paper - red river mill,LA,"['Natural Gas (Weighted U.S. Average)', 'Solid Byproducts', 'Wood and Wood Residuals (dry basis)', nan]",1,0,0,0,0,0,0,0,0,322120,22069,SPSO,31.905326,-93.173636,0.0557,3.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001733,Scenario1,1273600.0701471572,264644170.4201885,903003.3923859781,international paper - red river mill,LA,"['Natural Gas (Weighted U.S. Average)', 'Solid Byproducts', 'Wood and Wood Residuals (dry basis)', nan]",1,0,0,0,0,0,0,0,0,322120,22069,SPSO,31.905326,-93.173636,0.0557,3.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001733,Scenario2,21502338.846640315,196301164.86719447,903003.3923859781,international paper - red river mill,LA,"['Natural Gas (Weighted U.S. Average)', 'Solid Byproducts', 'Wood and Wood Residuals (dry basis)', nan]",1,0,0,0,0,0,0,0,0,322120,22069,SPSO,31.905326,-93.173636,0.0557,3.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001733,Scenario3,1146240.0631324418,238179753.3781697,903003.3923859781,international paper - red river mill,LA,"['Natural Gas (Weighted U.S. Average)', 'Solid Byproducts', 'Wood and Wood Residuals (dry basis)', nan]",1,0,0,0,0,0,0,0,0,322120,22069,SPSO,31.905326,-93.173636,0.0557,3.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001733,Scenario4,19352104.961976286,176671048.38047504,903003.3923859781,international paper - red river mill,LA,"['Natural Gas (Weighted U.S. Average)', 'Solid Byproducts', 'Wood and Wood Residuals (dry basis)', nan]",1,0,0,0,0,0,0,0,0,322120,22069,SPSO,31.905326,-93.173636,0.0557,3.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001739,Baseline,96621.94300626058,0,501587.6366377685,the western sugar cooperative,WY,"['Natural Gas (Weighted U.S. Average)', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,56003,NWPP,44.8378,-108.4054,0.0796,4.14,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001739,Scenario1,707441.4720844722,147000825.368202,501587.6366377685,the western sugar cooperative,WY,"['Natural Gas (Weighted U.S. Average)', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,56003,NWPP,44.8378,-108.4054,0.0796,4.14,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001739,Scenario2,11943817.061166413,96796260.72426201,501587.6366377685,the western sugar cooperative,WY,"['Natural Gas (Weighted U.S. Average)', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,56003,NWPP,44.8378,-108.4054,0.0796,4.14,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001739,Scenario3,636697.3248760251,132300742.8313818,501587.6366377685,the western sugar cooperative,WY,"['Natural Gas (Weighted U.S. Average)', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,56003,NWPP,44.8378,-108.4054,0.0796,4.14,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001739,Scenario4,10749435.355049774,87116634.6518358,501587.6366377685,the western sugar cooperative,WY,"['Natural Gas (Weighted U.S. Average)', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,56003,NWPP,44.8378,-108.4054,0.0796,4.14,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001762,Baseline,208961.9760646587,0,1266890.312853374,mckinley paper wi company,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322120,55087,RFCW,44.27033,-88.30358,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001762,Scenario1,1786827.8291352578,371288899.560573,1266890.312853374,mckinley paper wi company,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322120,55087,RFCW,44.27033,-88.30358,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001762,Scenario2,30167223.089296557,162961289.62732214,1266890.312853374,mckinley paper wi company,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322120,55087,RFCW,44.27033,-88.30358,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001762,Scenario3,1608145.046221732,334160009.6045157,1266890.312853374,mckinley paper wi company,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322120,55087,RFCW,44.27033,-88.30358,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001762,Scenario4,27150500.780366898,146665160.6645899,1266890.312853374,mckinley paper wi company,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322120,55087,RFCW,44.27033,-88.30358,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001783,Baseline,164689.30330328792,0,951771.2014425895,western sugar cooperative,MT,"['Natural Gas (Weighted U.S. Average)', 'Subbituminous', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,30111,NWPP,45.76981,-108.49823,0.0764,6.25,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001783,Scenario1,1342382.4086844581,278936604.4019653,951771.2014425895,western sugar cooperative,MT,"['Natural Gas (Weighted U.S. Average)', 'Subbituminous', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,30111,NWPP,45.76981,-108.49823,0.0764,6.25,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001783,Scenario2,22663599.10765968,183672576.1070004,951771.2014425895,western sugar cooperative,MT,"['Natural Gas (Weighted U.S. Average)', 'Subbituminous', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,30111,NWPP,45.76981,-108.49823,0.0764,6.25,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001783,Scenario3,1208144.1678160124,251042943.9617687,951771.2014425895,western sugar cooperative,MT,"['Natural Gas (Weighted U.S. Average)', 'Subbituminous', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,30111,NWPP,45.76981,-108.49823,0.0764,6.25,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001783,Scenario4,20397239.196893707,165305318.49630034,951771.2014425895,western sugar cooperative,MT,"['Natural Gas (Weighted U.S. Average)', 'Subbituminous', 'Anthracite']",1,0,0,0,1,0,0,0,0,311313,30111,NWPP,45.76981,-108.49823,0.0764,6.25,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001807,Baseline,314722.84061516344,0,2071981.422910317,"rayonier performance fibers llc, jesup mill",GA,"[nan, 'Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322110,13305,SRSO,31.658978,-81.84287,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001807,Scenario1,2922331.973293662,607237812.6324492,2071981.422910317,"rayonier performance fibers llc, jesup mill",GA,"[nan, 'Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322110,13305,SRSO,31.658978,-81.84287,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001807,Scenario2,49338072.27638649,450421748.5006185,2071981.422910317,"rayonier performance fibers llc, jesup mill",GA,"[nan, 'Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322110,13305,SRSO,31.658978,-81.84287,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001807,Scenario3,2630098.7759642955,546514031.3692043,2071981.422910317,"rayonier performance fibers llc, jesup mill",GA,"[nan, 'Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322110,13305,SRSO,31.658978,-81.84287,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001807,Scenario4,44404265.048747845,405379573.6505567,2071981.422910317,"rayonier performance fibers llc, jesup mill",GA,"[nan, 'Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322110,13305,SRSO,31.658978,-81.84287,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001809,Baseline,208778.73752244492,0,1265555.974368639,marysville ethanol llc,MI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,26147,RFCM,42.88335,-82.491547,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001809,Scenario1,1784945.87209934,370897843.5531097,1265555.974368639,marysville ethanol llc,MI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,26147,RFCM,42.88335,-82.491547,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001809,Scenario2,30135449.78869016,203913321.8534787,1265555.974368639,marysville ethanol llc,MI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,26147,RFCM,42.88335,-82.491547,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001809,Scenario3,1606451.2848894065,333808059.1977987,1265555.974368639,marysville ethanol llc,MI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,26147,RFCM,42.88335,-82.491547,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001809,Scenario4,27121904.809821144,183521989.66813084,1265555.974368639,marysville ethanol llc,MI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,26147,RFCM,42.88335,-82.491547,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001823,Baseline,138905.59824440302,0,775727.1013946476,western sugar coop,CO,"['Other Biomass Gases', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,0,0,0,311313,08087,RMPA,40.26269,-103.80612,0.08779999999999999,7.59,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1001823,Scenario1,1094089.0134873153,227343171.6337279,775727.1013946476,western sugar coop,CO,"['Other Biomass Gases', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,0,0,0,311313,08087,RMPA,40.26269,-103.80612,0.08779999999999999,7.59,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
