facility_id,tech_scenario,change_in_electricity_demand_kwh,elec_ghg_emissions,noelec_ghg_emissions,baseline_co2e_emissions,facility_name,state,fuels,naics_code,naics_description,county_fips,subregion,latitude,longitude,sector,pollutant_type,grid_emissions_kg_kwh
1000376,Baseline,0,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,co2e,0.566346806544
1000376,Baseline,0,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,nox,3.56976904e-4
1000376,Baseline,0,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,so2,7.42076512e-4
1000376,Baseline,0,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,pm25,2.9392761599999997e-5
1000376,Scenario1,498504500.307109,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,co2e,0.566346806544
1000376,Scenario1,498504500.307109,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,nox,3.56976904e-4
1000376,Scenario1,498504500.307109,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,so2,7.42076512e-4
1000376,Scenario1,498504500.307109,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,pm25,2.9392761599999997e-5
1000376,Scenario2,260507510.5450523,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,co2e,0.566346806544
1000376,Scenario2,260507510.5450523,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,nox,3.56976904e-4
1000376,Scenario2,260507510.5450523,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,so2,7.42076512e-4
1000376,Scenario2,260507510.5450523,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,pm25,2.9392761599999997e-5
1000376,Scenario3,448654050.2763981,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,co2e,0.566346806544
1000376,Scenario3,448654050.2763981,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,nox,3.56976904e-4
1000376,Scenario3,448654050.2763981,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,so2,7.42076512e-4
1000376,Scenario3,448654050.2763981,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,pm25,2.9392761599999997e-5
1000376,Scenario4,234456759.49054712,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,co2e,0.566346806544
1000376,Scenario4,234456759.49054712,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,nox,3.56976904e-4
1000376,Scenario4,234456759.49054712,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,so2,7.42076512e-4
1000376,Scenario4,234456759.49054712,112816.7,-1.455191522836685e-11,112816.69999999998,adm quincy,IL,"['Natural Gas (Weighted U.S. Average)', 'Propane']",311224,Soybean and Other Oilseed Processing,17001,SRMW,39.903884,-91.410552,Food & Beverage,pm25,2.9392761599999997e-5
1000409,Baseline,0,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,co2e,0.44269581297599997
1000409,Baseline,0,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,nox,2.3541424800000002e-4
1000409,Baseline,0,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,so2,2.55825888e-4
1000409,Baseline,0,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,pm25,2.9029888000000002e-5
1000409,Scenario1,1084127883.524327,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,co2e,0.44269581297599997
1000409,Scenario1,1084127883.524327,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,nox,2.3541424800000002e-4
1000409,Scenario1,1084127883.524327,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,so2,2.55825888e-4
1000409,Scenario1,1084127883.524327,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,pm25,2.9029888000000002e-5
1000409,Scenario2,475831295.3313626,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,co2e,0.44269581297599997
1000409,Scenario2,475831295.3313626,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,nox,2.3541424800000002e-4
1000409,Scenario2,475831295.3313626,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,so2,2.55825888e-4
1000409,Scenario2,475831295.3313626,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,pm25,2.9029888000000002e-5
1000409,Scenario3,975715095.1718946,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,co2e,0.44269581297599997
1000409,Scenario3,975715095.1718946,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,nox,2.3541424800000002e-4
1000409,Scenario3,975715095.1718946,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,so2,2.55825888e-4
1000409,Scenario3,975715095.1718946,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,pm25,2.9029888000000002e-5
1000409,Scenario4,428248165.7982265,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,co2e,0.44269581297599997
1000409,Scenario4,428248165.7982265,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,nox,2.3541424800000002e-4
1000409,Scenario4,428248165.7982265,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,so2,2.55825888e-4
1000409,Scenario4,428248165.7982265,245349.3,0,245349.3,"graphic packaging international, inc.",MI,['Natural Gas (Weighted U.S. Average)'],322130,Paperboard Mills,26077,RFCM,42.3049,-85.5783,Pulp & Paper,pm25,2.9029888000000002e-5
1000466,Baseline,0,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,co2e,0.566346806544
1000466,Baseline,0,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,nox,3.56976904e-4
1000466,Baseline,0,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,so2,7.42076512e-4
1000466,Baseline,0,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,pm25,2.9392761599999997e-5
