x,scenario_rank,lcoh_mi,lcoh_il
8.592964824120603,Best,14.17264438358918,14.60100470484721
8.668341708542714,Best,14.285983401934311,14.718101269870044
8.743718592964823,Best,14.399322420279438,14.83519783489287
8.819095477386934,Best,14.51266143862457,14.952294399915704
8.894472361809044,Best,14.626000456969697,15.069390964938531
8.969849246231156,Best,14.739339475314829,15.186487529961365
9.045226130653267,Best,14.852678493659958,15.303584094984195
9.120603015075377,Best,14.966017512005086,15.42068066000703
9.195979899497488,Best,15.079356530350214,15.53777722502986
9.271356783919597,Best,15.192695548695346,15.65487379005269
9.346733668341708,Best,15.306034567040475,15.771970355075524
9.422110552763819,Best,15.419373585385603,15.889066920098351
9.49748743718593,Best,15.532712603730731,16.006163485121185
9.572864321608039,Best,15.646051622075863,16.12326005014401
9.64824120603015,Best,15.759390640420992,16.240356615166846
9.7236180904522609,Best,15.872729658766124,16.35745318018968
9.798994974874372,Best,15.986068677111248,16.47454974521251
9.874371859296483,Best,16.09940769545638,16.591646310235344
9.949748743718592,Best,16.212746713801508,16.70874287525817
10.025125628140703,Best,16.32608573214664,16.825839440281005
10.100502512562812,Best,16.439424750491767,16.94293600530383
10.175879396984925,Best,16.552763768836897,17.060032570326666
10.251256281407034,Best,16.666102787182023,17.1771291353495
10.326633165829145,Best,16.779441805527156,17.29422570037233
10.402010050251256,Best,16.892780823872286,17.411322265395164
10.477386934673365,Best,17.006119842217416,17.52841883041799
10.552763819095476,Best,17.119458860562542,17.645515395440825
10.628140703517587,Best,17.232797878907675,17.76261196046365
10.703517587939698,Best,17.346136897252805,17.879708525486485
10.778894472361808,Best,17.45947591559793,17.99680509050932
10.854271356783919,Best,17.57281493394306,18.11390165553215
10.92964824120603,Best,17.68615395228819,18.230998220554984
11.00502512562814,Best,17.79949297063332,18.34809478557781
11.080402010050252,Best,17.91283198897845,18.465191350600644
11.15577889447236,Best,18.026171007323576,18.58228791562347
11.231155778894472,Best,18.139510025668706,18.699384480646305
11.306532663316581,Best,18.252849044013836,18.816481045669136
11.381909547738694,Best,18.366188062358965,18.93357761069197
11.457286432160805,Best,18.4795270807041,19.050674175714803
11.532663316582914,Best,18.59286609904922,19.16777074073763
11.608040201005025,Best,18.706205117394354,19.284867305760464
11.683417085427134,Best,18.819544135739484,19.40196387078329
11.758793969849247,Best,18.932883154084614,19.519060435806125
11.834170854271356,Best,19.04622217242974,19.636157000828955
11.909547738693467,Best,19.15956119077487,19.75325356585179
11.984924623115576,Best,19.27290020912,19.87035013087462
12.060301507537687,Best,19.386239227465133,19.98744669589745
12.135678391959798,Best,19.49957824581026,20.104543260920284
12.21105527638191,Best,19.61291726415539,20.22163982594311
12.28643216080402,Best,19.72625628250052,20.338736390965945
12.36180904522613,Best,19.839595300845648,20.455832955988775
12.43718592964824,Best,19.952934319190778,20.57292952101161
12.512562814070352,Best,20.066273337535907,20.69002608603444
12.587939698492463,Best,20.179612355881034,20.80712265105727
12.663316582914572,Best,20.292951374226163,20.9242192160801
12.738693467336685,Best,20.406290392571293,21.041315781102934
12.814070351758794,Best,20.519629410916426,21.158412346125765
12.889447236180903,Best,20.632968429261553,21.275508911148595
12.964824120603014,Best,20.74630744760668,21.392605476171425
13.040201005025127,Best,20.859646465951812,21.50970204119426
13.115577889447236,Best,20.97298548429694,21.62679860621709
13.190954773869345,Best,21.086324502642068,21.74389517123992
13.266331658291458,Best,21.1996635209872,21.86099173626275
13.341708542713567,Best,21.313002539332327,21.978088301285585
13.417085427135678,Best,21.42634155767746,22.095184866308415
13.492462311557787,Best,21.539680576022587,22.212281431331245
13.5678391959799,Best,21.65301959436772,22.329377996354076
13.64321608040201,Best,21.766358612712846,22.44647456137691
13.71859296482412,Best,21.879697631057972,22.56357112639974
13.79396984924623,Best,21.993036649403102,22.68066769142257
13.869346733668342,Best,22.106375667748235,22.7977642564454
13.944723618090451,Best,22.21971468609336,22.91486082146823
14.02010050251256,Best,22.33305370443849,23.031957386491065
14.095477386934673,Best,22.44639272278362,23.149053951513896
14.170854271356784,Best,22.559731741128754,23.26615051653673
14.246231155778894,Best,22.673070759473877,23.383247081559556
14.321608040201003,Best,22.786409777819006,23.500343646582387
14.396984924623116,Best,22.899748796164136,23.61744021160522
14.472361809045225,Best,23.01308781450927,23.73453677662805
14.547738693467336,Best,23.126426832854392,23.851633341650885
14.623115577889449,Best,23.23976585119953,23.968729906673715
14.698492462311558,Best,23.353104869544655,24.085826471696546
14.773869346733667,Best,23.46644388788978,24.202923036719376
14.849246231155778,Best,23.57978290623491,24.32001960174221
14.924623115577889,Best,23.69312192458004,24.43711616676504
15,Best,23.80646094292517,24.55421273178787
0,Worst,2.854501159148124,2.8545011591481235
0.07537688442211055,Worst,2.9729506412130133,2.9766406425612577
0.1507537688442211,Worst,3.0914001232779023,3.098780125974392
0.22613065326633164,Worst,3.2098496053427916,3.2209196093875256
0.3015075376884422,Worst,3.3282990874076805,3.3430590928006603
0.37688442211055273,Worst,3.446748569472571,3.4651985762137945
0.4522613065326633,Worst,3.5651980515374597,3.587338059626928
0.5276381909547738,Worst,3.683647533602349,3.7094775430400624
0.6030150753768844,Worst,3.8020970156672385,3.831617026453197
0.6783919597989949,Worst,3.9205464977321274,3.9537565098663308
0.7537688442211055,Worst,4.038995979797017,4.075895993279465
0.8291457286432161,Worst,4.157445461861907,4.198035476692599
0.9045226130653266,Worst,4.275894943926795,4.320174960105733
0.9798994974874371,Worst,4.394344425991684,4.442314443518867
1.0552763819095476,Worst,4.512793908056574,4.564453926932001
1.1306532663316584,Worst,4.6312433901214645,4.686593410345135
1.2060301507537687,Worst,4.749692872186353,4.80873289375827
1.2814070351758793,Worst,4.868142354251241,4.930872377171403
1.3567839195979898,Worst,4.986591836316132,5.0530118605845376
1.4321608040201006,Worst,5.105041318381021,5.175151343997672
1.507537688442211,Worst,5.22349080044591,5.297290827410807
1.5829145728643215,Worst,5.341940282510799,5.41943031082394
1.6582914572864322,Worst,5.460389764575688,5.541569794237074
1.7336683417085428,Worst,5.578839246640578,5.663709277650209
1.809045226130653,Worst,5.697288728705467,5.785848761063343
1.8844221105527637,Worst,5.815738210770356,5.907988244476477
1.9597989949748742,Worst,5.934187692835245,6.030127727889611
2.0351758793969847,Worst,6.052637174900136,6.152267211302745
2.1105527638190953,Worst,6.171086656965025,6.2744066947158785
2.185929648241206,Worst,6.289536139029913,6.396546178129014
2.261306532663317,Worst,6.407985621094803,6.518685661542147
2.336683417085427,Worst,6.5264351031596926,6.640825144955283
2.4120603015075375,Worst,6.644884585224582,6.762964628368415
2.487437185929648,Worst,6.763334067289471,6.8851041117815495
2.5628140703517586,Worst,6.88178354935436,7.0072435951946845
2.638190954773869,Worst,7.000233031419249,7.129383078607819
2.7135678391959797,Worst,7.1186825134841385,7.251522562020953
2.78894472361809,Worst,7.237131995549028,7.373662045434086
2.864321608040201,Worst,7.355581477613917,7.495801528847221
2.9396984924623117,Worst,7.474030959678806,7.617941012260355
3.015075376884422,Worst,7.592480441743695,7.740080495673489
3.0904522613065324,Worst,7.710929923808584,7.862219979086624
3.165829145728643,Worst,7.829379405873476,7.984359462499756
3.2412060301507535,Worst,7.947828887938364,8.106498945912891
3.3165829145728645,Worst,8.066278370003255,8.228638429326027
3.391959798994975,Worst,8.184727852068143,8.35077791273916
3.4673366834170856,Worst,8.303177334133032,8.472917396152294
3.542713567839196,Worst,8.421626816197922,8.595056879565428
3.618090452261306,Worst,8.540076298262811,8.717196362978562
3.6934673366834168,Worst,8.6585257803277,8.839335846391696
3.7688442211055273,Worst,8.776975262392588,8.96147532980483
3.844221105527638,Worst,8.895424744457477,9.083614813217965
3.9195979899497484,Worst,9.013874226522367,9.205754296631097
3.9949748743718594,Worst,9.132323708587256,9.327893780044233
4.0703517587939695,Worst,9.250773190652147,9.450033263457367
4.1457286432160805,Worst,9.369222672717035,9.572172746870502
4.221105527638191,Worst,9.487672154781924,9.694312230283634
4.296482412060302,Worst,9.606121636846813,9.81645171369677
4.371859296482412,Worst,9.724571118911703,9.938591197109904
4.447236180904522,Worst,9.843020600976592,10.060730680523038
4.522613065326634,Worst,9.961470083041483,10.18287016393617
4.597989949748744,Worst,10.079919565106373,10.305009647349305
4.673366834170854,Worst,10.198369047171262,10.427149130762439
4.748743718592965,Worst,10.316818529236151,10.549288614175573
4.824120603015075,Worst,10.43526801130104,10.671428097588707
4.899497487437186,Worst,10.55371749336593,10.793567581001842
4.974874371859296,Worst,10.67216697543082,10.915707064414976
5.050251256281406,Worst,10.790616457495707,11.03784654782811
5.125628140703517,Worst,10.909065939560596,11.159986031241242
5.201005025125628,Worst,11.027515421625486,11.282125514654378
5.276381909547738,Worst,11.145964903690375,11.404264998067513
5.351758793969849,Worst,11.264414385755265,11.526404481480647
5.427135678391959,Worst,11.382863867820154,11.648543964893781
5.50251256281407,Worst,11.501313349885043,11.770683448306915
5.57788944723618,Worst,11.619762831949933,11.89282293172005
5.6532663316582905,Worst,11.738212314014822,12.014962415133182
5.728643216080402,Worst,11.856661796079711,12.137101898546318
5.8040201005025125,Worst,11.9751112781446,12.259241381959452
5.8793969849246235,Worst,12.09356076020949,12.381380865372586
5.954773869346734,Worst,12.21201024227438,12.50352034878572
6.030150753768844,Worst,12.330459724339269,12.625659832198854
6.105527638190955,Worst,12.448909206404158,12.74779931561199
6.180904522613065,Worst,12.567358688469048,12.869938799025123
6.256281407035176,Worst,12.685808170533937,12.992078282438255
6.331658291457286,Worst,12.804257652598826,13.114217765851391
6.407035175879397,Worst,12.922707134663716,13.236357249264525
6.482412060301507,Worst,13.041156616728603,13.358496732677658
6.557788944723618,Worst,13.159606098793493,13.480636216090794
6.633165829145729,Worst,13.278055580858382,13.60277569950393
6.708542713567839,Worst,13.396505062923271,13.724915182917062
6.78391959798995,Worst,13.51495454498816,13.847054666330195
6.85929648241206,Worst,13.63340402705305,13.96919414974333
6.934673366834171,Worst,13.75185350911794,14.091333633156466
7.01005025125628,Worst,13.870302991182829,14.213473116569597
7.085427135678392,Worst,13.988752473247718,14.335612599982733
7.160804020100501,Worst,14.107201955312608,14.457752083395865
7.236180904522612,Worst,14.225651437377495,14.579891566809003
7.311557788944724,Worst,14.344100919442388,14.702031050222137
7.3869346733668335,Worst,14.462550401507274,14.82417053363527
7.4623115577889445,Worst,14.580999883572167,14.946310017048406
7.537688442211055,Worst,14.699449365637053,15.068449500461536
7.613065326633166,Worst,14.817898847701946,15.190588983874672
7.688442211055276,Worst,14.936348329766831,15.312728467287808
7.763819095477387,Worst,15.054797811831722,15.434867950700937
7.839195979899497,Worst,15.17324729389661,15.557007434114073
7.914572864321608,Worst,15.291696775961501,15.67914691752721
7.989949748743719,Worst,15.41014625802639,15.801286400940345
8.065326633165828,Worst,15.52859574009128,15.923425884353476
8.140703517587939,Worst,15.64704522215617,16.04556536776661
8.21608040201005,Worst,15.765494704221059,16.167704851179742
8.291457286432161,Worst,15.883944186285948,16.289844334592882
8.36683417085427,Worst,16.002393668350837,16.411983818006014
8.442211055276381,Worst,16.120843150415727,16.534123301419147
8.517587939698492,Worst,16.23929263248062,16.656262784832283
8.592964824120603,Worst,16.357742114545506,16.778402268245415
8.668341708542714,Worst,16.476191596610395,16.90054175165855
8.743718592964823,Worst,16.594641078675284,17.022681235071687
8.819095477386934,Worst,16.713090560740174,17.144820718484816
8.894472361809044,Worst,16.83154004280506,17.266960201897952
8.969849246231156,Worst,16.949989524869952,17.389099685311088
9.045226130653267,Worst,17.06843900693484,17.511239168724224
9.120603015075377,Worst,17.18688848899973,17.633378652137353
9.195979899497488,Worst,17.30533797106462,17.75551813555049
9.271356783919597,Worst,17.42378745312951,17.87765761896362
9.346733668341708,Worst,17.5422369351944,17.999797102376757
9.422110552763819,Worst,17.66068641725929,18.12193658578989
9.49748743718593,Worst,17.779135899324178,18.244076069203025
9.572864321608039,Worst,17.897585381389067,18.366215552616158
9.64824120603015,Worst,18.016034863453957,18.488355036029294
9.7236180904522609,Worst,18.13448434551885,18.61049451944243
9.798994974874372,Worst,18.252933827583735,18.73263400285556
9.874371859296483,Worst,18.371383309648625,18.854773486268694
9.949748743718592,Worst,18.489832791713514,18.97691296968183
10.025125628140703,Worst,18.608282273778403,19.099052453094966
10.100502512562812,Worst,18.726731755843293,19.221191936508095
10.175879396984925,Worst,18.845181237908182,19.34333141992123
10.251256281407034,Worst,18.963630719973068,19.465470903334364
10.326633165829145,Worst,19.08208020203796,19.587610386747503
10.402010050251256,Worst,19.20052968410285,19.709749870160632
10.477386934673365,Worst,19.31897916616774,19.831889353573768
10.552763819095476,Worst,19.437428648232626,19.954028836986904
10.628140703517587,Worst,19.555878130297515,20.076168320400036
10.703517587939698,Worst,19.674327612362404,20.198307803813172
10.778894472361808,Worst,19.792777094427294,20.320447287226308
10.854271356783919,Worst,19.911226576492183,20.442586770639437
10.92964824120603,Worst,20.029676058557076,20.564726254052573
11.00502512562814,Worst,20.14812554062196,20.68686573746571
11.080402010050252,Worst,20.266575022686855,20.809005220878845
11.15577889447236,Worst,20.38502450475174,20.931144704291974
11.231155778894472,Worst,20.503473986816633,21.05328418770511
11.306532663316581,Worst,20.62192346888152,21.175423671118242
11.381909547738694,Worst,20.740372950946412,21.297563154531375
11.457286432160805,Worst,20.858822433011298,21.41970263794451
11.532663316582914,Worst,20.977271915076187,21.541842121357647
11.608040201005025,Worst,21.095721397141077,21.663981604770782
11.683417085427134,Worst,21.214170879205966,21.786121088183915
11.758793969849247,Worst,21.332620361270855,21.90826057159705
11.834170854271356,Worst,21.451069843335745,22.03040005501018
11.909547738693467,Worst,21.569519325400634,22.152539538423316
11.984924623115576,Worst,21.687968807465523,22.27467902183645
12.060301507537687,Worst,21.806418289530413,22.396818505249588
12.135678391959798,Worst,21.924867771595306,22.518957988662724
12.21105527638191,Worst,22.04331725366019,22.641097472075852
12.28643216080402,Worst,22.161766735725084,22.76323695548899
12.36180904522613,Worst,22.28021621778997,22.885376438902124
12.43718592964824,Worst,22.398665699854863,23.007515922315253
12.512562814070352,Worst,22.517115181919753,23.12965540572839
12.587939698492463,Worst,22.635564663984642,23.251794889141525
12.663316582914572,Worst,22.75401414604953,23.373934372554658
12.738693467336685,Worst,22.87246362811442,23.496073855967794
12.814070351758794,Worst,22.990913110179306,23.61821333938093
12.889447236180903,Worst,23.109362592244196,23.740352822794062
12.964824120603014,Worst,23.227812074309085,23.862492306207194
13.040201005025127,Worst,23.346261556373978,23.98463178962033
13.115577889447236,Worst,23.464711038438864,24.106771273033466
13.190954773869345,Worst,23.583160520503753,24.228910756446595
13.266331658291458,Worst,23.701610002568643,24.351050239859738
13.341708542713567,Worst,23.820059484633532,24.473189723272867
13.417085427135678,Worst,23.93850896669842,24.595329206685996
13.492462311557787,Worst,24.05695844876331,24.717468690099132
13.5678391959799,Worst,24.1754079308282,24.839608173512268
13.64321608040201,Worst,24.29385741289309,24.9617476569254
13.71859296482412,Worst,24.41230689495798,25.083887140338536
13.79396984924623,Worst,24.53075637702287,25.206026623751672
13.869346733668342,Worst,24.649205859087758,25.328166107164805
13.944723618090451,Worst,24.767655341152647,25.450305590577937
14.02010050251256,Worst,24.886104823217536,25.572445073991073
14.095477386934673,Worst,25.004554305282426,25.694584557404212
14.170854271356784,Worst,25.123003787347315,25.816724040817345
14.246231155778894,Worst,25.241453269412204,25.938863524230474
14.321608040201003,Worst,25.35990275147709,26.061003007643603
14.396984924623116,Worst,25.478352233541983,26.183142491056746
14.472361809045225,Worst,25.59680171560687,26.30528197446988
14.547738693467336,Worst,25.715251197671762,26.42742145788301
14.623115577889449,Worst,25.833700679736655,26.549560941296146
14.698492462311558,Worst,25.95215016180154,26.671700424709282
14.773869346733667,Worst,26.070599643866426,26.793839908122415
14.849246231155778,Worst,26.18904912593132,26.915979391535544
14.924623115577889,Worst,26.307498607996212,27.038118874948683
15,Worst,26.425948090061098,27.16025835836182
