"","facility_id","tech_scenario","clean_grid_co2e_emissions_mt","onsite_facility_co2e_emissions_mt","baseline_emissions","is_biogenic","diff_scen_baseline","diff_label"
"582",1001859,"eb_boiler_ee",83943.8612863307,35297.7,108611.8,FALSE,10629.7612863307,"10,629.76"
"583",1001859,"hp_boiler",53551.2445213739,35297.7,108611.8,FALSE,-19762.8554786261,"-19,762.86"
"584",1001859,"hp_boiler_ee",49555.6049732665,35297.7,108611.8,FALSE,-23758.4950267335,"-23,758.50"
"585",1001861,"eb_boiler",0,75865.4,75865.4,FALSE,0,"negligible"
"586",1001861,"eb_boiler_ee",0,75865.4,75865.4,FALSE,0,"negligible"
"587",1001861,"hp_boiler",0,75865.4,75865.4,FALSE,0,"negligible"
"588",1001861,"hp_boiler_ee",0,75865.4,75865.4,FALSE,0,"negligible"
"589",1001865,"eb_boiler",283964.503579328,0,145412.8,FALSE,138551.703579328,"138,551.70"
"590",1001865,"eb_boiler_ee",204187.733112495,0,145412.8,FALSE,58774.9331124952,"58,774.93"
"591",1001865,"hp_boiler",149611.8317515,0,145412.8,FALSE,4199.03175149969,"4,199.03"
"592",1001865,"hp_boiler_ee",115253.51985362,0,145412.8,FALSE,-30159.2801463798,"-30,159.28"
"593",1001870,"eb_boiler",65671.8747467913,23508.1349765519,65808,FALSE,23372.0097233433,"23,372.01"
"594",1001870,"eb_boiler_ee",56249.9396713029,23508.1349765519,65808,FALSE,13950.0746478548,"13,950.07"
"595",1001870,"hp_boiler",58328.2511323356,23508.1349765519,65808,FALSE,16028.3861088876,"16,028.39"
"596",1001870,"hp_boiler_ee",50990.0058823295,23508.1349765519,65808,FALSE,8690.14085888141,"8,690.14"
"597",1001882,"eb_boiler",173817.204187968,39598.8,138896.6,FALSE,74519.4041879679,"74,519.40"
"598",1001882,"eb_boiler_ee",157598.657603085,39598.8,138896.6,FALSE,58300.8576030848,"58,300.86"
"599",1001882,"hp_boiler",112757.880002607,39598.8,138896.6,FALSE,13460.0800026073,"13,460.08"
"600",1001882,"hp_boiler_ee",104344.633051468,39598.8,138896.6,FALSE,5046.8330514679,"5,046.83"
"601",1001889,"eb_boiler",236201.536353265,717404.135,1642073.28,TRUE,-688467.608646735,"-688,467.61"
"602",1001889,"eb_boiler_ee",152457.387119414,717404.135,1642073.28,TRUE,-772211.757880587,"-772,211.76"
"603",1001889,"hp_boiler",182478.372879091,717404.135,1642073.28,TRUE,-742190.77212091,"-742,190.77"
"604",1001889,"hp_boiler_ee",123699.081444072,717404.135,1642073.28,TRUE,-800970.063555929,"-800,970.06"
"605",1001892,"eb_boiler",52061.800286819,336894.14,700759.14,TRUE,-311803.199713181,"-311,803.20"
"606",1001892,"eb_boiler_ee",33603.5326569181,336894.14,700759.14,TRUE,-330261.467343082,"-330,261.47"
"607",1001892,"hp_boiler",37728.5225809448,336894.14,700759.14,TRUE,-326136.477419055,"-326,136.48"
"608",1001892,"hp_boiler_ee",25800.813783607,336894.14,700759.14,TRUE,-338064.186216393,"-338,064.19"
"609",1001905,"eb_boiler",0,114513.2,114513.2,FALSE,4.36557456851006e-11,"negligible"
"610",1001905,"eb_boiler_ee",0,114513.2,114513.2,FALSE,4.36557456851006e-11,"negligible"
"611",1001905,"hp_boiler",0,114513.2,114513.2,FALSE,4.36557456851006e-11,"negligible"
"612",1001905,"hp_boiler_ee",0,114513.2,114513.2,FALSE,4.36557456851006e-11,"negligible"
"613",1001906,"eb_boiler",3584.50494819365,260939.165,525297.23,TRUE,-260773.560051806,"-260,773.56"
"614",1001906,"eb_boiler_ee",1671.99560810829,260939.165,525297.23,TRUE,-262686.069391892,"-262,686.07"
"615",1001906,"hp_boiler",1812.4836153824,260939.165,525297.23,TRUE,-262545.581384618,"-262,545.58"
"616",1001906,"hp_boiler_ee",790.488123075817,260939.165,525297.23,TRUE,-263567.576876924,"-263,567.58"
"617",1001908,"eb_boiler",8607.4263495977,19014.3994092314,24797.5,FALSE,2824.32575882908,"2,824.33"
"618",1001908,"eb_boiler_ee",7372.52004388241,19014.3994092314,24797.5,FALSE,1589.41945311378,"1,589.42"
"619",1001908,"hp_boiler",8153.65259700428,19014.3994092314,24797.5,FALSE,2370.55200623566,"2,370.55"
"620",1001908,"hp_boiler_ee",7127.84604051391,19014.3994092314,24797.5,FALSE,1344.74544974529,"1,344.75"
"621",1001912,"eb_boiler",95064.30800728,0,48704,FALSE,46360.30800728,"46,360.31"
"622",1001912,"eb_boiler_ee",86194.0415962035,0,48704,FALSE,37490.0415962035,"37,490.04"
"623",1001912,"hp_boiler",58386.4675359988,0,48704,FALSE,9682.46753599877,"9,682.47"
"624",1001912,"hp_boiler_ee",54030.0556384562,0,48704,FALSE,5326.05563845618,"5,326.06"
"625",1001913,"eb_boiler",830324.526414219,0,466533.8,FALSE,363790.726414219,"363,790.73"
"626",1001913,"eb_boiler_ee",387305.633981278,0,466533.8,FALSE,-79228.1660187219,"-79,228.17"
"627",1001913,"hp_boiler",397313.170651842,0,466533.8,FALSE,-69220.629348158,"-69,220.63"
"628",1001913,"hp_boiler_ee",173822.513388404,0,466533.8,FALSE,-292711.286611596,"-292,711.29"
"629",1001923,"eb_boiler",74426.9126523723,0,38134.2,FALSE,36292.7126523723,"36,292.71"
"630",1001923,"eb_boiler_ee",67482.2816208194,0,38134.2,FALSE,29348.0816208194,"29,348.08"
"631",1001923,"hp_boiler",44109.99108157,0,38134.2,FALSE,5975.79108156998,"5,975.79"
"632",1001923,"hp_boiler_ee",40818.7953977453,0,38134.2,FALSE,2684.5953977453,"2,684.60"
"633",1001924,"eb_boiler",54003.388851348,0,27654.9,FALSE,26348.488851348,"26,348.49"
"634",1001924,"eb_boiler_ee",48964.4372589614,0,27654.9,FALSE,21309.5372589614,"21,309.54"
"635",1001924,"hp_boiler",33167.72799484,0,27654.9,FALSE,5512.82799483996,"5,512.83"
"636",1001924,"hp_boiler_ee",30692.9715838259,0,27654.9,FALSE,3038.0715838259,"3,038.07"
"637",1001936,"eb_boiler",0,918422.7,918422.7,FALSE,1.16415321826935e-10,"negligible"
"638",1001936,"eb_boiler_ee",0,918422.7,918422.7,FALSE,1.16415321826935e-10,"negligible"
"639",1001936,"hp_boiler",0,918422.7,918422.7,FALSE,1.16415321826935e-10,"negligible"
"640",1001936,"hp_boiler_ee",0,918422.7,918422.7,FALSE,1.16415321826935e-10,"negligible"
"641",1001945,"eb_boiler",322528.362540814,2178,167338.9,TRUE,157367.462540814,"157,367.46"
"642",1001945,"eb_boiler_ee",210766.897073152,2178,167338.9,TRUE,45605.9970731521,"45,606.00"
"643",1001945,"hp_boiler",191150.253157454,2178,167338.9,TRUE,25989.3531574537,"25,989.35"
"644",1001945,"hp_boiler_ee",125778.044508601,2178,167338.9,TRUE,-39382.8554913988,"-39,382.86"
"645",1001962,"eb_boiler",0,771321.6,771321.6,FALSE,-1.16415321826935e-10,"negligible"
"646",1001962,"eb_boiler_ee",0,771321.6,771321.6,FALSE,-1.16415321826935e-10,"negligible"
"647",1001962,"hp_boiler",0,771321.6,771321.6,FALSE,-1.16415321826935e-10,"negligible"
"648",1001962,"hp_boiler_ee",0,771321.6,771321.6,FALSE,-1.16415321826935e-10,"negligible"
"649",1001963,"eb_boiler",51830.1630667835,0,26845.4,FALSE,24984.7630667835,"24,984.76"
"650",1001963,"eb_boiler_ee",44394.0965124162,0,26845.4,FALSE,17548.6965124162,"17,548.70"
"651",1001963,"hp_boiler",27157.0460460857,0,26845.4,FALSE,311.646046085662,"311.65"
"652",1001963,"hp_boiler_ee",23740.4329935231,0,26845.4,FALSE,-3104.96700647693,"-3,104.97"
"653",1001967,"eb_boiler",394351.943221366,0,201940.1,FALSE,192411.843221366,"192,411.84"
"654",1001967,"eb_boiler_ee",283563.009882972,0,201940.1,FALSE,81622.9098829717,"81,622.91"
"655",1001967,"hp_boiler",225195.468847028,0,201940.1,FALSE,23255.3688470284,"23,255.37"
"656",1001967,"hp_boiler_ee",172104.998830622,0,201940.1,FALSE,-29835.1011693783,"-29,835.10"
"657",1001985,"eb_boiler",462.708925902797,68171.9,68519.2,FALSE,115.408925902782,"115.41"
"658",1001985,"eb_boiler_ee",419.534452437672,68171.9,68519.2,FALSE,72.2344524376531,"72.23"
"659",1001985,"hp_boiler",357.1054757628,68171.9,68519.2,FALSE,9.80547576278332,"9.81"
"660",1001985,"hp_boiler_ee",330.460627924874,68171.9,68519.2,FALSE,-16.8393720751483,"-16.84"
"661",1001995,"eb_boiler",224344.984228808,584642.3525,1285141.745,TRUE,-476154.408271192,"-476,154.41"
"662",1001995,"eb_boiler_ee",144804.520059157,584642.3525,1285141.745,TRUE,-555694.872440843,"-555,694.87"
"663",1001995,"hp_boiler",162579.948383791,584642.3525,1285141.745,TRUE,-537919.444116209,"-537,919.44"
"664",1001995,"hp_boiler_ee",111181.002759891,584642.3525,1285141.745,TRUE,-589318.389740109,"-589,318.39"
"665",1002011,"eb_boiler",186827.994239452,0,148672.2,FALSE,38155.7942394525,"38,155.79"
"666",1002011,"eb_boiler_ee",87146.0886104961,0,148672.2,FALSE,-61526.1113895039,"-61,526.11"
"667",1002011,"hp_boiler",94468.464501467,0,148672.2,FALSE,-54203.735498533,"-54,203.74"
"668",1002011,"hp_boiler_ee",41201.0340727213,0,148672.2,FALSE,-107471.165927279,"-107,471.17"
"669",1002013,"eb_boiler",115694.27486756,0,39083.4,FALSE,76610.8748675598,"76,610.87"
"670",1002013,"eb_boiler_ee",53965.700217352,0,39083.4,FALSE,14882.300217352,"14,882.30"
"671",1002013,"hp_boiler",58500.1222265494,0,39083.4,FALSE,19416.7222265494,"19,416.72"
"672",1002013,"hp_boiler_ee",25513.9695752861,0,39083.4,FALSE,-13569.4304247139,"-13,569.43"
"673",1002032,"eb_boiler",214991.987576322,0,111354.9,FALSE,103637.087576322,"103,637.09"
"674",1002032,"eb_boiler_ee",154592.303006969,0,111354.9,FALSE,43237.4030069687,"43,237.40"
"675",1002032,"hp_boiler",117990.520993871,0,111354.9,FALSE,6635.62099387126,"6,635.62"
"676",1002032,"hp_boiler_ee",90521.8714774656,0,111354.9,FALSE,-20833.0285225344,"-20,833.03"
"677",1002033,"eb_boiler",36077.3333856214,0,28705.1,FALSE,7372.2333856214,"7,372.23"
"678",1002033,"eb_boiler_ee",30901.323196074,0,28705.1,FALSE,2196.22319607396,"2,196.22"
"679",1002033,"hp_boiler",18903.1588172101,0,28705.1,FALSE,-9801.94118278992,"-9,801.94"
"680",1002033,"hp_boiler_ee",16524.9627851401,0,28705.1,FALSE,-12180.1372148599,"-12,180.14"
"681",1002036,"eb_boiler",251556.202339721,0,141081.3,FALSE,110474.902339721,"110,474.90"
"682",1002036,"eb_boiler_ee",229946.570238731,0,141081.3,FALSE,88865.2702387307,"88,865.27"
"683",1002036,"hp_boiler",198116.301247754,0,141081.3,FALSE,57035.0012477537,"57,035.00"
"684",1002036,"hp_boiler_ee",184831.325556515,0,141081.3,FALSE,43750.0255565151,"43,750.03"
"685",1002037,"eb_boiler",189655.052650153,5444.6,77514.8,TRUE,117584.852650153,"117,584.85"
"686",1002037,"eb_boiler_ee",163128.732932237,5444.6,77514.8,TRUE,91058.532932237,"91,058.53"
"687",1002037,"hp_boiler",92070.2403185406,5444.6,77514.8,TRUE,20000.0403185406,"20,000.04"
"688",1002037,"hp_boiler_ee",81928.5197623931,5444.6,77514.8,TRUE,9858.31976239309,"9,858.32"
"689",1002040,"eb_boiler",518121.210924137,3239015.91148411,3572931.8,FALSE,184205.322408253,"184,205.32"
"690",1002040,"eb_boiler_ee",439006.100901216,3239015.91148411,3572931.8,FALSE,105090.212385332,"105,090.21"
"691",1002040,"hp_boiler",473513.358237765,3239015.91148411,3572931.8,FALSE,139597.469721881,"139,597.47"
"692",1002040,"hp_boiler_ee",409062.009853038,3239015.91148411,3572931.8,FALSE,75146.1213371535,"75,146.12"
"693",1002043,"eb_boiler",0,42,42,FALSE,0,"negligible"
"694",1002043,"eb_boiler_ee",0,42,42,FALSE,0,"negligible"
"695",1002043,"hp_boiler",0,42,42,FALSE,0,"negligible"
"696",1002043,"hp_boiler_ee",0,42,42,FALSE,0,"negligible"
"697",1002046,"eb_boiler",0,447339,447339,FALSE,0,"negligible"
"698",1002046,"eb_boiler_ee",0,447339,447339,FALSE,0,"negligible"
"699",1002046,"hp_boiler",0,447339,447339,FALSE,0,"negligible"
"700",1002046,"hp_boiler_ee",0,447339,447339,FALSE,0,"negligible"
"701",1002047,"eb_boiler",152863.344884247,0,78278.4,FALSE,74584.9448842474,"74,584.94"
"702",1002047,"eb_boiler_ee",109918.033678419,0,78278.4,FALSE,31639.6336784186,"31,639.63"
"703",1002047,"hp_boiler",83893.4785760573,0,78278.4,FALSE,5615.07857605733,"5,615.08"
"704",1002047,"hp_boiler_ee",64362.7523761323,0,78278.4,FALSE,-13915.6476238677,"-13,915.65"
"705",1002054,"eb_boiler",102644.913098355,1195.6,53758.1,TRUE,50082.4130983547,"50,082.41"
"706",1002054,"eb_boiler_ee",93067.315112216,1195.6,53758.1,TRUE,40504.815112216,"40,504.82"
"707",1002054,"hp_boiler",60833.7231786631,1195.6,53758.1,TRUE,8271.22317866308,"8,271.22"
"708",1002054,"hp_boiler_ee",56294.7132571613,1195.6,53758.1,TRUE,3732.21325716127,"3,732.21"
"709",1002057,"eb_boiler",52001.2945773525,0,29164.1,FALSE,22837.1945773525,"22,837.19"
"710",1002057,"eb_boiler_ee",44728.0743471016,0,29164.1,FALSE,15563.9743471016,"15,563.97"
"711",1002057,"hp_boiler",30314.7291911232,0,29164.1,FALSE,1150.62919112324,"1,150.63"
"712",1002057,"hp_boiler_ee",26855.1179959937,0,29164.1,FALSE,-2308.98200400628,"-2,308.98"
"713",1002067,"eb_boiler",28428.2584884692,0,15153.2,FALSE,13275.0584884692,"13,275.06"
"714",1002067,"eb_boiler_ee",25775.672763274,0,15153.2,FALSE,10622.472763274,"10,622.47"
"715",1002067,"hp_boiler",14895.3327387109,0,15153.2,FALSE,-257.867261289102,"-257.87"
"716",1002067,"hp_boiler_ee",13783.9415636793,0,15153.2,FALSE,-1369.25843632066,"-1,369.26"
"717",1002069,"eb_boiler",45813.786624909,0,23461.9,FALSE,22351.886624909,"22,351.89"
"718",1002069,"eb_boiler_ee",41538.990950469,0,23461.9,FALSE,18077.090950469,"18,077.09"
"719",1002069,"hp_boiler",22980.7953096959,0,23461.9,FALSE,-481.104690304124,"-481.10"
"720",1002069,"hp_boiler_ee",21266.1204145171,0,23461.9,FALSE,-2195.77958548294,"-2,195.78"
"721",1002073,"eb_boiler",321752.087159392,0,164763.1,FALSE,156988.987159392,"156,988.99"
"722",1002073,"eb_boiler_ee",231359.301860547,0,164763.1,FALSE,66596.201860547,"66,596.20"
"723",1002073,"hp_boiler",176581.91276233,0,164763.1,FALSE,11818.8127623302,"11,818.81"
"724",1002073,"hp_boiler_ee",135472.960689334,0,164763.1,FALSE,-29290.1393106665,"-29,290.14"
"725",1002074,"eb_boiler",120978.734779831,0,61950.9,FALSE,59027.834779831,"59,027.83"
"726",1002074,"eb_boiler_ee",86991.0615522077,0,61950.9,FALSE,25040.1615522077,"25,040.16"
"727",1002074,"hp_boiler",66394.7717622929,0,61950.9,FALSE,4443.87176229291,"4,443.87"
"728",1002074,"hp_boiler_ee",50937.812170133,0,61950.9,FALSE,-11013.087829867,"-11,013.09"
"729",1002082,"eb_boiler",203784.293854676,0,111425.1,FALSE,92359.1938546757,"92,359.19"
"730",1002082,"eb_boiler_ee",146533.290188126,0,111425.1,FALSE,35108.1901881259,"35,108.19"
"731",1002082,"hp_boiler",108379.127276647,0,111425.1,FALSE,-3045.97272335252,"-3,045.97"
"732",1002082,"hp_boiler_ee",83410.0919658524,0,111425.1,FALSE,-28015.0080341476,"-28,015.01"
"733",1002083,"eb_boiler",119640.172123903,0,54449.4,FALSE,65190.7721239034,"65,190.77"
"734",1002083,"eb_boiler_ee",86028.5536651382,0,54449.4,FALSE,31579.1536651382,"31,579.15"
"735",1002083,"hp_boiler",64095.4582985082,0,54449.4,FALSE,9646.05829850816,"9,646.06"
"736",1002083,"hp_boiler_ee",49292.274671741,0,54449.4,FALSE,-5157.12532825897,"-5,157.13"
"737",1002098,"eb_boiler",97631.7461131611,283868.58,630189.275,TRUE,-248688.948886839,"-248,688.95"
"738",1002098,"eb_boiler_ee",45540.4171768297,283868.58,630189.275,TRUE,-300780.27782317,"-300,780.28"
"739",1002098,"hp_boiler",49366.9119526401,283868.58,630189.275,TRUE,-296953.78304736,"-296,953.78"
"740",1002098,"hp_boiler_ee",21530.653982358,283868.58,630189.275,TRUE,-324790.041017642,"-324,790.04"
"741",1002111,"eb_boiler",566407.535057059,0,191281.3,FALSE,375126.235057059,"375,126.24"
"742",1002111,"eb_boiler_ee",264201.312231996,0,191281.3,FALSE,72920.012231996,"72,920.01"
"743",1002111,"hp_boiler",286400.602525989,0,191281.3,FALSE,95119.302525989,"95,119.30"
"744",1002111,"hp_boiler_ee",124909.418665717,0,191281.3,FALSE,-66371.8813342828,"-66,371.88"
"745",1002113,"eb_boiler",161901.206869443,808402.785,1707605.29,TRUE,-737301.298130557,"-737,301.30"
"746",1002113,"eb_boiler_ee",75518.9658671149,808402.785,1707605.29,TRUE,-823683.539132885,"-823,683.54"
"747",1002113,"hp_boiler",79677.5562921618,808402.785,1707605.29,TRUE,-819524.948707838,"-819,524.95"
"748",1002113,"hp_boiler_ee",34802.6177692748,808402.785,1707605.29,TRUE,-864399.887230725,"-864,399.89"
"749",1002119,"eb_boiler",0,5000.4,5000.4,FALSE,0,"negligible"
"750",1002119,"eb_boiler_ee",0,5000.4,5000.4,FALSE,0,"negligible"
"751",1002119,"hp_boiler",0,5000.4,5000.4,FALSE,0,"negligible"
"752",1002119,"hp_boiler_ee",0,5000.4,5000.4,FALSE,0,"negligible"
"753",1002120,"eb_boiler",0,2312.5,2312.5,FALSE,0,"negligible"
"754",1002120,"eb_boiler_ee",0,2312.5,2312.5,FALSE,0,"negligible"
"755",1002120,"hp_boiler",0,2312.5,2312.5,FALSE,0,"negligible"
"756",1002120,"hp_boiler_ee",0,2312.5,2312.5,FALSE,0,"negligible"
"757",1002124,"eb_boiler",199920.725282492,0,109314.2,FALSE,90606.5252824921,"90,606.53"
"758",1002124,"eb_boiler_ee",143755.149615854,0,109314.2,FALSE,34440.9496158538,"34,440.95"
"759",1002124,"hp_boiler",119246.18733738,0,109314.2,FALSE,9931.98733738028,"9,931.99"
"760",1002124,"hp_boiler_ee",90763.7797113214,0,109314.2,FALSE,-18550.4202886785,"-18,550.42"
"761",1002138,"eb_boiler",170177.210549338,0,87144.5,FALSE,83032.710549338,"83,032.71"
"762",1002138,"eb_boiler_ee",122367.755164757,0,87144.5,FALSE,35223.2551647574,"35,223.26"
"763",1002138,"hp_boiler",89660.9395601251,0,87144.5,FALSE,2516.4395601251,"2,516.44"
"764",1002138,"hp_boiler_ee",69070.3319163362,0,87144.5,FALSE,-18074.1680836638,"-18,074.17"
"765",1002146,"eb_boiler",68246.3602215429,791002.184735063,839694.4,FALSE,19554.1449566056,"19,554.14"
"766",1002146,"eb_boiler_ee",58455.0640597535,791002.184735063,839694.4,FALSE,9762.84879481618,"9,762.85"
"767",1002146,"hp_boiler",62306.6822056861,791002.184735063,839694.4,FALSE,13614.4669407489,"13,614.47"
"768",1002146,"hp_boiler_ee",54467.9127266875,791002.184735063,839694.4,FALSE,5775.69746175024,"5,775.70"
"769",1002148,"eb_boiler",133726.13452741,0,68478.6,FALSE,65247.5345274101,"65,247.53"
"770",1002148,"eb_boiler_ee",96157.2165635853,0,68478.6,FALSE,27678.6165635853,"27,678.62"
"771",1002148,"hp_boiler",73390.7177716765,0,68478.6,FALSE,4912.11777167647,"4,912.12"
"772",1002148,"hp_boiler_ee",56305.074897599,0,68478.6,FALSE,-12173.525102401,"-12,173.53"
"773",1002149,"eb_boiler",118129.666456879,230835.23,549899.4,TRUE,-200934.503543121,"-200,934.50"
"774",1002149,"eb_boiler_ee",55101.6908493129,230835.23,549899.4,TRUE,-263962.479150687,"-263,962.48"
"775",1002149,"hp_boiler",59731.5635040696,230835.23,549899.4,TRUE,-259332.60649593,"-259,332.61"
"776",1002149,"hp_boiler_ee",26051.0446119284,230835.23,549899.4,TRUE,-293013.125388072,"-293,013.13"
"777",1002152,"eb_boiler",250400.995310643,0,276307.8,FALSE,-25906.8046893574,"-25,906.80"
"778",1002152,"eb_boiler_ee",116799.773044342,0,276307.8,FALSE,-159508.026955658,"-159,508.03"
"779",1002152,"hp_boiler",123426.082027699,0,276307.8,FALSE,-152881.717972301,"-152,881.72"
"780",1002152,"hp_boiler_ee",53906.8871942918,0,276307.8,FALSE,-222400.912805708,"-222,400.91"
"781",1002154,"eb_boiler",156848.6299246,0,80346.5,FALSE,76502.1299245995,"76,502.13"
"782",1002154,"eb_boiler_ee",142213.388130834,0,80346.5,FALSE,61866.8881308341,"61,866.89"
"783",1002154,"hp_boiler",146061.377080116,0,80346.5,FALSE,65714.8770801164,"65,714.88"
"784",1002154,"hp_boiler_ee",135163.243527321,0,80346.5,FALSE,54816.7435273209,"54,816.74"
"785",1002170,"eb_boiler",20943.2193294984,37315.0735247794,48664.2,FALSE,9594.09285427784,"9,594.09"
"786",1002170,"eb_boiler_ee",17938.4984569016,37315.0735247794,48664.2,FALSE,6589.37198168102,"6,589.37"
"787",1002170,"hp_boiler",18860.6760775308,37315.0735247794,48664.2,FALSE,7511.54960231022,"7,511.55"
"788",1002170,"hp_boiler_ee",16487.8247756148,37315.0735247794,48664.2,FALSE,5138.69830039424,"5,138.70"
"789",1002173,"eb_boiler",156503.589973553,0,80142.5,FALSE,76361.0899735533,"76,361.09"
"790",1002173,"eb_boiler_ee",112535.591096301,0,80142.5,FALSE,32393.0910963006,"32,393.09"
"791",1002173,"hp_boiler",85891.294492244,0,80142.5,FALSE,5748.79449224402,"5,748.79"
"792",1002173,"hp_boiler_ee",65895.4690221592,0,80142.5,FALSE,-14247.0309778408,"-14,247.03"
"793",1002176,"eb_boiler",360428.283053863,0,186683.6,FALSE,173744.683053863,"173,744.68"
"794",1002176,"eb_boiler_ee",308717.685550794,0,186683.6,FALSE,122034.085550794,"122,034.09"
"795",1002176,"hp_boiler",170459.568589525,0,186683.6,FALSE,-16224.031410475,"-16,224.03"
"796",1002176,"hp_boiler_ee",149014.143855597,0,186683.6,FALSE,-37669.4561444034,"-37,669.46"
"797",1002177,"eb_boiler",77254.4174367524,0,39582.2,FALSE,37672.2174367524,"37,672.22"
"798",1002177,"eb_boiler_ee",55550.6204842612,0,39582.2,FALSE,15968.4204842612,"15,968.42"
"799",1002177,"hp_boiler",40516.7810487181,0,39582.2,FALSE,934.581048718072,"934.58"
"800",1002177,"hp_boiler_ee",31226.7944370611,0,39582.2,FALSE,-8355.40556293892,"-8,355.41"
"801",1002179,"eb_boiler",146391.976454466,0,76893.7,FALSE,69498.2764544663,"69,498.28"
"802",1002179,"eb_boiler_ee",68284.6711698657,0,76893.7,FALSE,-8609.02883013432,"-8,609.03"
"803",1002179,"hp_boiler",66768.3815314655,0,76893.7,FALSE,-10125.3184685345,"-10,125.32"
"804",1002179,"hp_boiler_ee",29293.9341443759,0,76893.7,FALSE,-47599.7658556241,"-47,599.77"
"805",1002184,"eb_boiler",0,51309.9,51309.9,FALSE,0,"negligible"
"806",1002184,"eb_boiler_ee",0,51309.9,51309.9,FALSE,0,"negligible"
"807",1002184,"hp_boiler",0,51309.9,51309.9,FALSE,0,"negligible"
"808",1002184,"hp_boiler_ee",0,51309.9,51309.9,FALSE,0,"negligible"
"809",1002187,"eb_boiler",446500.477594378,0,250412.7,FALSE,196087.777594378,"196,087.78"
"810",1002187,"eb_boiler_ee",208270.555724093,0,250412.7,FALSE,-42142.1442759065,"-42,142.14"
"811",1002187,"hp_boiler",225770.311827313,0,250412.7,FALSE,-24642.3881726873,"-24,642.39"
"812",1002187,"hp_boiler_ee",98466.4073804393,0,250412.7,FALSE,-151946.292619561,"-151,946.29"
"813",1002188,"eb_boiler",3242.9627153885,5522.78301219836,7202.5,FALSE,1563.24572758687,"1,563.25"
"814",1002188,"eb_boiler_ee",2777.6952888923,5522.78301219836,7202.5,FALSE,1097.97830109067,"1,097.98"
"815",1002188,"hp_boiler",2960.71829554974,5522.78301219836,7202.5,FALSE,1281.00130774811,"1,281.00"
"816",1002188,"hp_boiler_ee",2588.23195236021,5522.78301219836,7202.5,FALSE,908.51496455858,"908.51"
"817",1002205,"eb_boiler",0,52239,52239,FALSE,-7.27595761418343e-12,"negligible"
"818",1002205,"eb_boiler_ee",0,52239,52239,FALSE,-7.27595761418343e-12,"negligible"
"819",1002205,"hp_boiler",0,52239,52239,FALSE,-7.27595761418343e-12,"negligible"
"820",1002205,"hp_boiler_ee",0,52239,52239,FALSE,-7.27595761418343e-12,"negligible"
"821",1002213,"eb_boiler",0,26356.1,26356.1,FALSE,3.63797880709171e-12,"negligible"
"822",1002213,"eb_boiler_ee",0,26356.1,26356.1,FALSE,3.63797880709171e-12,"negligible"
"823",1002213,"hp_boiler",0,26356.1,26356.1,FALSE,3.63797880709171e-12,"negligible"
"824",1002213,"hp_boiler_ee",0,26356.1,26356.1,FALSE,3.63797880709171e-12,"negligible"
"825",1002215,"eb_boiler",0,13038.05,26076.1,TRUE,-13038.05,"-13,038.05"
"826",1002215,"eb_boiler_ee",0,13038.05,26076.1,TRUE,-13038.05,"-13,038.05"
"827",1002215,"hp_boiler",0,13038.05,26076.1,TRUE,-13038.05,"-13,038.05"
"828",1002215,"hp_boiler_ee",0,13038.05,26076.1,TRUE,-13038.05,"-13,038.05"
"829",1002229,"eb_boiler",224176.211971978,381767.27356986,497879.2,FALSE,108064.285541838,"108,064.29"
"830",1002229,"eb_boiler_ee",192013.680860864,381767.27356986,497879.2,FALSE,75901.7544307231,"75,901.75"
"831",1002229,"hp_boiler",204665.508198099,381767.27356986,497879.2,FALSE,88553.5817679583,"88,553.58"
"832",1002229,"hp_boiler_ee",178916.652982685,381767.27356986,497879.2,FALSE,62804.7265525447,"62,804.73"
"833",1002230,"eb_boiler",55298.2707450088,0,61019.5,FALSE,-5721.22925499115,"-5,721.23"
"834",1002230,"eb_boiler_ee",25376.3659896191,0,61019.5,FALSE,-35643.1340103809,"-35,643.13"
"835",1002230,"hp_boiler",28279.4846807157,0,61019.5,FALSE,-32740.0153192842,"-32,740.02"
"836",1002230,"hp_boiler_ee",19801.8327494558,0,61019.5,FALSE,-41217.6672505442,"-41,217.67"
"837",1002241,"eb_boiler",76080.374905561,0,39961.9,FALSE,36118.474905561,"36,118.47"
"838",1002241,"eb_boiler_ee",65165.1337061457,0,39961.9,FALSE,25203.2337061457,"25,203.23"
"839",1002241,"hp_boiler",38436.2506841702,0,39961.9,FALSE,-1525.64931582975,"-1,525.65"
"840",1002241,"hp_boiler_ee",33600.607088904,0,39961.9,FALSE,-6361.29291109596,"-6,361.29"
"841",1002248,"eb_boiler",60466.3310454783,21507.2929084574,60206.9,FALSE,21766.7239539357,"21,766.72"
"842",1002248,"eb_boiler_ee",51791.234627718,21507.2929084574,60206.9,FALSE,13091.6275361755,"13,091.63"
"843",1002248,"hp_boiler",53704.8067512938,21507.2929084574,60206.9,FALSE,15005.1996597512,"15,005.20"
"844",1002248,"hp_boiler_ee",46948.2345003781,21507.2929084574,60206.9,FALSE,8248.62740883553,"8,248.63"
"845",1002258,"eb_boiler",0,24800.2,24800.2,FALSE,-3.63797880709171e-12,"negligible"
"846",1002258,"eb_boiler_ee",0,24800.2,24800.2,FALSE,-3.63797880709171e-12,"negligible"
"847",1002258,"hp_boiler",0,24800.2,24800.2,FALSE,-3.63797880709171e-12,"negligible"
