"","primary_naics","facility_id","reporting_year","facility_name","state","naics_title","sector","subregion","county_fips","tech_scenario","scenario_rank","non_elec_unit_ghg_emissions","non_elec_process_unit_heat_demand","non_elec_orig_process_unit_heat_demand","non_elec_orig_unit_ghg_emissions","non_elec_change_in_electricity_demand_kwh","elec_unit_ghg_emissions","elec_process_unit_heat_demand","elec_orig_process_unit_heat_demand","elec_orig_unit_ghg_emissions","elec_change_in_electricity_demand_kwh","change_in_electricity_demand_kwh","base_emissions","base_emissions_ee"
"229",311411,1002285,2023,"MCCAIN FOODS USA INC","ID","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",16031,"hp_boiler","best",87329.1,1318310.11749783,1318310.11749783,87329.1,0,0,0,0,0,0,0,87329.1,87329.1
"230",311411,1002285,2023,"MCCAIN FOODS USA INC","ID","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",16031,"hp_boiler","worst",87329.1,1318310.11749783,1318310.11749783,87329.1,0,0,0,0,0,0,0,87329.1,87329.1
"231",311411,1002285,2023,"MCCAIN FOODS USA INC","ID","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",16031,"hp_boiler_ee","best",87329.1,1318310.11749783,1318310.11749783,87329.1,0,87329.1,1318310.11749783,1318310.11749783,87329.1,0,0,174658.2,174658.2
"232",311411,1002285,2023,"MCCAIN FOODS USA INC","ID","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",16031,"hp_boiler_ee","worst",87329.1,1318310.11749783,1318310.11749783,87329.1,0,87329.1,1318310.11749783,1318310.11749783,87329.1,0,0,174658.2,174658.2
"233",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler","best",60485.4,913182.022959948,913182.022959948,60485.4,0,0,0,0,0,0,0,60485.4,60485.4
"234",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler","worst",60485.4,913182.022959948,913182.022959948,60485.4,0,0,0,0,0,0,0,60485.4,60485.4
"235",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler_ee","best",60485.4,913182.022959948,913182.022959948,60485.4,0,60485.4,913182.022959948,913182.022959948,60485.4,0,0,120970.8,120970.8
"236",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler_ee","worst",60485.4,913182.022959948,913182.022959948,60485.4,0,60485.4,913182.022959948,913182.022959948,60485.4,0,0,120970.8,120970.8
"237",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler","best",60485.4,913182.022959948,913182.022959948,60485.4,0,0,0,0,0,0,0,60485.4,60485.4
"238",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler","worst",60485.4,913182.022959948,913182.022959948,60485.4,0,0,0,0,0,0,0,60485.4,60485.4
"239",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler_ee","best",60485.4,913182.022959948,913182.022959948,60485.4,0,60485.4,913182.022959948,913182.022959948,60485.4,0,0,120970.8,120970.8
"240",311411,1002287,2023,"MCCAIN FOODS USA INC","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler_ee","worst",60485.4,913182.022959948,913182.022959948,60485.4,0,60485.4,913182.022959948,913182.022959948,60485.4,0,0,120970.8,120970.8
"241",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler","best",53229.4,801730.600871702,801730.600871702,53229.4,0,0,0,0,0,0,0,53229.4,53229.4
"242",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler","worst",53229.4,801730.600871702,801730.600871702,53229.4,0,0,0,0,0,0,0,53229.4,53229.4
"243",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler_ee","best",53229.4,801730.600871702,801730.600871702,53229.4,0,53229.4,801730.600871702,801730.600871702,53229.4,0,0,106458.8,106458.8
"244",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"eb_boiler_ee","worst",53229.4,801730.600871702,801730.600871702,53229.4,0,53229.4,801730.600871702,801730.600871702,53229.4,0,0,106458.8,106458.8
"245",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler","best",53229.4,801730.600871702,801730.600871702,53229.4,0,0,0,0,0,0,0,53229.4,53229.4
"246",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler","worst",53229.4,801730.600871702,801730.600871702,53229.4,0,0,0,0,0,0,0,53229.4,53229.4
"247",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler_ee","best",53229.4,801730.600871702,801730.600871702,53229.4,0,53229.4,801730.600871702,801730.600871702,53229.4,0,0,106458.8,106458.8
"248",311411,1002804,2023,"J R SIMPLOT CO","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53001,"hp_boiler_ee","worst",53229.4,801730.600871702,801730.600871702,53229.4,0,53229.4,801730.600871702,801730.600871702,53229.4,0,0,106458.8,106458.8
"249",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"eb_boiler","best",22444.9,339008.62893573,339008.62893573,22444.9,0,0,0,0,0,0,0,22444.9,22444.9
"250",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"eb_boiler","worst",22444.9,339008.62893573,339008.62893573,22444.9,0,0,0,0,0,0,0,22444.9,22444.9
"251",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"eb_boiler_ee","best",22172.4566912336,334843.35056341,339008.62893573,22444.9,0,22172.4566912336,334843.35056341,339008.62893573,22444.9,0,0,44889.8,44344.9133824673
"252",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"eb_boiler_ee","worst",22172.4566912336,334843.35056341,339008.62893573,22444.9,0,22172.4566912336,334843.35056341,339008.62893573,22444.9,0,0,44889.8,44344.9133824673
"253",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"hp_boiler","best",22444.9,339008.62893573,339008.62893573,22444.9,0,0,0,0,0,0,0,22444.9,22444.9
"254",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"hp_boiler","worst",22444.9,339008.62893573,339008.62893573,22444.9,0,0,0,0,0,0,0,22444.9,22444.9
"255",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"hp_boiler_ee","best",22172.4566912336,334843.35056341,339008.62893573,22444.9,0,22172.4566912336,334843.35056341,339008.62893573,22444.9,0,0,44889.8,44344.9133824673
"256",311411,1002832,2023,"J. R. Simplot Co.","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53025,"hp_boiler_ee","worst",22172.4566912336,334843.35056341,339008.62893573,22444.9,0,22172.4566912336,334843.35056341,339008.62893573,22444.9,0,0,44889.8,44344.9133824673
"257",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"eb_boiler","best",12883.1,195302.245331616,195302.245331616,12883.1,0,0,0,0,0,0,0,12883.1,12883.1
"258",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"eb_boiler","worst",12883.1,195302.245331616,195302.245331616,12883.1,0,0,0,0,0,0,0,12883.1,12883.1
"259",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"eb_boiler_ee","best",12883.1,195302.245331616,195302.245331616,12883.1,0,12883.1,195302.245331616,195302.245331616,12883.1,0,0,25766.2,25766.2
"260",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"eb_boiler_ee","worst",12883.1,195302.245331616,195302.245331616,12883.1,0,12883.1,195302.245331616,195302.245331616,12883.1,0,0,25766.2,25766.2
"261",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"hp_boiler","best",12883.1,195302.245331616,195302.245331616,12883.1,0,0,0,0,0,0,0,12883.1,12883.1
"262",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"hp_boiler","worst",12883.1,195302.245331616,195302.245331616,12883.1,0,0,0,0,0,0,0,12883.1,12883.1
"263",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"hp_boiler_ee","best",12883.1,195302.245331616,195302.245331616,12883.1,0,12883.1,195302.245331616,195302.245331616,12883.1,0,0,25766.2,25766.2
"264",311411,1004369,2023,"TROPICANA MANUFACTURING COMPANY INC","FL","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","FRCC",12111,"hp_boiler_ee","worst",12883.1,195302.245331616,195302.245331616,12883.1,0,12883.1,195302.245331616,195302.245331616,12883.1,0,0,25766.2,25766.2
"265",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler","best",36455,549077.935403703,549077.935403703,36455,0,0,0,0,0,0,0,36455,36455
"266",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler","worst",36455,549077.935403703,549077.935403703,36455,0,0,0,0,0,0,0,36455,36455
"267",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler_ee","best",36455,549077.935403703,549077.935403703,36455,0,36455,549077.935403703,549077.935403703,36455,0,0,72910,72910
"268",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler_ee","worst",36455,549077.935403703,549077.935403703,36455,0,36455,549077.935403703,549077.935403703,36455,0,0,72910,72910
"269",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler","best",36455,549077.935403703,549077.935403703,36455,0,0,0,0,0,0,0,36455,36455
"270",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler","worst",36455,549077.935403703,549077.935403703,36455,0,0,0,0,0,0,0,36455,36455
"271",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler_ee","best",36455,549077.935403703,549077.935403703,36455,0,36455,549077.935403703,549077.935403703,36455,0,0,72910,72910
"272",311411,1005651,2023,"LAMB WESTON INCORPORATED","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler_ee","worst",36455,549077.935403703,549077.935403703,36455,0,36455,549077.935403703,549077.935403703,36455,0,0,72910,72910
"273",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"eb_boiler","best",34020.2,512283.294145446,512283.294145446,34020.2,0,0,0,0,0,0,0,34020.2,34020.2
"274",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"eb_boiler","worst",34020.2,512283.294145446,512283.294145446,34020.2,0,0,0,0,0,0,0,34020.2,34020.2
"275",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"eb_boiler_ee","best",34020.2,512283.294145446,512283.294145446,34020.2,0,34020.2,512283.294145446,512283.294145446,34020.2,0,0,68040.4,68040.4
"276",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"eb_boiler_ee","worst",34020.2,512283.294145446,512283.294145446,34020.2,0,34020.2,512283.294145446,512283.294145446,34020.2,0,0,68040.4,68040.4
"277",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"hp_boiler","best",34020.2,512283.294145446,512283.294145446,34020.2,0,0,0,0,0,0,0,34020.2,34020.2
"278",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"hp_boiler","worst",34020.2,512283.294145446,512283.294145446,34020.2,0,0,0,0,0,0,0,34020.2,34020.2
"279",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"hp_boiler_ee","best",34020.2,512283.294145446,512283.294145446,34020.2,0,34020.2,512283.294145446,512283.294145446,34020.2,0,0,68040.4,68040.4
"280",311411,1006865,2023,"Cavendish Farms","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38093,"hp_boiler_ee","worst",34020.2,512283.294145446,512283.294145446,34020.2,0,34020.2,512283.294145446,512283.294145446,34020.2,0,0,68040.4,68040.4
"281",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"eb_boiler","best",47655,719319.907306533,719319.907306533,47655,0,0,0,0,0,0,0,47655,47655
"282",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"eb_boiler","worst",47655,719319.907306533,719319.907306533,47655,0,0,0,0,0,0,0,47655,47655
"283",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"eb_boiler_ee","best",47655,719319.907306533,719319.907306533,47655,0,47655,719319.907306533,719319.907306533,47655,0,0,95310,95310
"284",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"eb_boiler_ee","worst",47655,719319.907306533,719319.907306533,47655,0,47655,719319.907306533,719319.907306533,47655,0,0,95310,95310
"285",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"hp_boiler","best",47655,719319.907306533,719319.907306533,47655,0,0,0,0,0,0,0,47655,47655
"286",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"hp_boiler","worst",47655,719319.907306533,719319.907306533,47655,0,0,0,0,0,0,0,47655,47655
"287",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"hp_boiler_ee","best",47655,719319.907306533,719319.907306533,47655,0,47655,719319.907306533,719319.907306533,47655,0,0,95310,95310
"288",311411,1010687,2023,"J.R. Simplot Company","ND","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","MROW",38035,"hp_boiler_ee","worst",47655,719319.907306533,719319.907306533,47655,0,47655,719319.907306533,719319.907306533,47655,0,0,95310,95310
"289",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler","best",26715.6,402385.036101253,402385.036101253,26715.6,0,0,0,0,0,0,0,26715.6,26715.6
"290",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler","worst",26715.6,402385.036101253,402385.036101253,26715.6,0,0,0,0,0,0,0,26715.6,26715.6
"291",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler_ee","best",26715.6,402385.036101253,402385.036101253,26715.6,0,26715.6,402385.036101253,402385.036101253,26715.6,0,0,53431.2,53431.2
"292",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"eb_boiler_ee","worst",26715.6,402385.036101253,402385.036101253,26715.6,0,26715.6,402385.036101253,402385.036101253,26715.6,0,0,53431.2,53431.2
"293",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler","best",26715.6,402385.036101253,402385.036101253,26715.6,0,0,0,0,0,0,0,26715.6,26715.6
"294",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler","worst",26715.6,402385.036101253,402385.036101253,26715.6,0,0,0,0,0,0,0,26715.6,26715.6
"295",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler_ee","best",26715.6,402385.036101253,402385.036101253,26715.6,0,26715.6,402385.036101253,402385.036101253,26715.6,0,0,53431.2,53431.2
"296",311411,1012645,2023,"Lamb Weston, Inc","OR","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",41049,"hp_boiler_ee","worst",26715.6,402385.036101253,402385.036101253,26715.6,0,26715.6,402385.036101253,402385.036101253,26715.6,0,0,53431.2,53431.2
"297",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"eb_boiler","best",7387,111261.519923938,111261.519923938,7387,0,0,0,0,0,0,0,7387,7387
"298",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"eb_boiler","worst",7387,111261.519923938,111261.519923938,7387,0,0,0,0,0,0,0,7387,7387
"299",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"eb_boiler_ee","best",7387,111261.519923938,111261.519923938,7387,0,7387,111261.519923938,111261.519923938,7387,0,0,14774,14774
"300",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"eb_boiler_ee","worst",7387,111261.519923938,111261.519923938,7387,0,7387,111261.519923938,111261.519923938,7387,0,0,14774,14774
"301",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"hp_boiler","best",7387,111261.519923938,111261.519923938,7387,0,0,0,0,0,0,0,7387,7387
"302",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"hp_boiler","worst",7387,111261.519923938,111261.519923938,7387,0,0,0,0,0,0,0,7387,7387
"303",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"hp_boiler_ee","best",7387,111261.519923938,111261.519923938,7387,0,7387,111261.519923938,111261.519923938,7387,0,0,14774,14774
"304",311411,1014644,2023,"Milne Fruit Products","WA","Frozen Fruit, Juice, and Vegetable Manufacturing","Food & Beverage","NWPP",53005,"hp_boiler_ee","worst",7387,111261.519923938,111261.519923938,7387,0,7387,111261.519923938,111261.519923938,7387,0,0,14774,14774
"305",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler","best",150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,0,0,0,0,0,150006.8,150006.8
"306",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler","worst",150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,0,0,0,0,0,150006.8,150006.8
"307",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler_ee","best",150006.8,2259372.48773875,2259372.48773875,150006.8,0,150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,300013.6,300013.6
"308",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler_ee","worst",150006.8,2259372.48773875,2259372.48773875,150006.8,0,150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,300013.6,300013.6
"309",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler","best",150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,0,0,0,0,0,150006.8,150006.8
"310",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler","worst",150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,0,0,0,0,0,150006.8,150006.8
"311",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler_ee","best",150006.8,2259372.48773875,2259372.48773875,150006.8,0,150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,300013.6,300013.6
"312",311421,1000903,2023,"Liberty Packing","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler_ee","worst",150006.8,2259372.48773875,2259372.48773875,150006.8,0,150006.8,2259372.48773875,2259372.48773875,150006.8,0,0,300013.6,300013.6
"313",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler","best",62564.3,942331.001892139,942331.001892139,62564.3,0,0,0,0,0,0,0,62564.3,62564.3
"314",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler","worst",62564.3,942331.001892139,942331.001892139,62564.3,0,0,0,0,0,0,0,62564.3,62564.3
"315",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler_ee","best",62564.3,942331.001892139,942331.001892139,62564.3,0,62564.3,942331.001892139,942331.001892139,62564.3,0,0,125128.6,125128.6
"316",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"eb_boiler_ee","worst",62564.3,942331.001892139,942331.001892139,62564.3,0,62564.3,942331.001892139,942331.001892139,62564.3,0,0,125128.6,125128.6
"317",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler","best",62564.3,942331.001892139,942331.001892139,62564.3,0,0,0,0,0,0,0,62564.3,62564.3
"318",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler","worst",62564.3,942331.001892139,942331.001892139,62564.3,0,0,0,0,0,0,0,62564.3,62564.3
"319",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler_ee","best",62564.3,942331.001892139,942331.001892139,62564.3,0,62564.3,942331.001892139,942331.001892139,62564.3,0,0,125128.6,125128.6
"320",311421,1000907,2023,"THE MORNING STAR PACKING CO (Los Banos)","CA","Fruit and Vegetable Canning","Food & Beverage","CAMX",6047,"hp_boiler_ee","worst",62564.3,942331.001892139,942331.001892139,62564.3,0,62564.3,942331.001892139,942331.001892139,62564.3,0,0,125128.6,125128.6
"321",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"eb_boiler","best",51309.9,772819.474907982,772819.474907982,51309.9,0,0,0,0,0,0,0,51309.9,51309.9
"322",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"eb_boiler","worst",51309.9,772819.474907982,772819.474907982,51309.9,0,0,0,0,0,0,0,51309.9,51309.9
"323",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"eb_boiler_ee","best",51309.9,772819.474907982,772819.474907982,51309.9,0,51309.9,772819.474907982,772819.474907982,51309.9,0,0,102619.8,102619.8
"324",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"eb_boiler_ee","worst",51309.9,772819.474907982,772819.474907982,51309.9,0,51309.9,772819.474907982,772819.474907982,51309.9,0,0,102619.8,102619.8
"325",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"hp_boiler","best",51309.9,772819.474907982,772819.474907982,51309.9,0,0,0,0,0,0,0,51309.9,51309.9
"326",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"hp_boiler","worst",51309.9,772819.474907982,772819.474907982,51309.9,0,0,0,0,0,0,0,51309.9,51309.9
"327",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"hp_boiler_ee","best",51309.9,772819.474907982,772819.474907982,51309.9,0,51309.9,772819.474907982,772819.474907982,51309.9,0,0,102619.8,102619.8
"328",311421,1002184,2023,"Florida's Natural Growers, Inc.","FL","Fruit and Vegetable Canning","Food & Beverage","FRCC",12105,"hp_boiler_ee","worst",51309.9,772819.474907982,772819.474907982,51309.9,0,51309.9,772819.474907982,772819.474907982,51309.9,0,0,102619.8,102619.8
